name,definition,difficulty
外側,,A2
そば屋,,A2
たばこ屋,,A2
庭,,A2
流行る,,A2
左側,,A2
袋,,A2
風呂屋,,A2
骨,,A2
右側,,A2
眼鏡,,A2
やけど,,A2
汚れ,,A2
割り算,,A2
アイスコーヒー,,A2
間,,A2
顎,,A2
朝御飯,,A2
暖まる,,A2
あっち,,A2
あんなに,,A2
行き,,A2
いたずら,,A2
ウェートレス,,A2
お祝い,,A2
お菓子,,A2
お釣り,,A2
大人しい,,A2
お祖母さん,,A2
おばさん,,A2
お土産,,A2
表,,A2
書き取る,,A2
泊める,,A2
歌手,,A2
風邪薬,,A2
形,,A2
鞄,,A2
被る,,A2
雷,,A2
空手,,A2
缶,,A2
元旦,,A2
着替える,,A2
厳しい,,A2
客,,A2
くし,,A2
雲,,A2
クリーニング,,A2
景色,,A2
喧嘩,,A2
答え,,A2
ごちそう,,A2
ごちそうする,,A2
この頃,,A2
こぼれる,,A2
壊れる,,A2
こんなに,,A2
ざあざあ,,A2
再来月,,A2
再来週,,A2
騒ぐ,,A2
残念,,A2
叱る,,A2
仕舞う,,A2
氏名,,A2
ジャガイモ,,A2
車道,,A2
丈夫,,A2
醤油,,A2
白,,A2
心配,,A2
石鹸,,A2
洗濯,,A2
掃除機,,A2
袖,,A2
外,,A2
祖父,,A2
ソファー,,A2
祖母,,A2
空,,A2
剃る,,A2
台,,A2
大事,,A2
大切,,A2
倒す,,A2
助ける,,A2
たばこ,,A2
誰か,,A2
血,,A2
茶わん,,A2
昼食,,A2
長女,,A2
朝食,,A2
ちょうど,,A2
ちょっと,,A2
つく,,A2
机,,A2
勤める,,A2
爪,,A2
寺,,A2
てんぷら,,A2
年上,,A2
鳥,,A2
とんとん,,A2
長袖,,A2
茄子,,A2
兄さん,,A2
賑やか,,A2
肉,,A2
鶏,,A2
人気,,A2
人間,,A2
にんじん,,A2
ぬるい,,A2
濡れる,,A2
姉さん,,A2
眠い,,A2
眠る,,A2
上り,,A2
パーセント,,A2
灰,,A2
灰色,,A2
拍手,,A2
橋,,A2
初め,,A2
柱,,A2
旗,,A2
貼る,,A2
半袖,,A2
半月,,A2
半日,,A2
火,,A2
弾く,,A2
ひざ,,A2
ひじ,,A2
人々,,A2
ひも,,A2
昼過ぎ,,A2
瓶,,A2
拭く,,A2
復習,,A2
豚肉,,A2
船便,,A2
船,,A2
降る,,A2
風呂,,A2
平成,,A2
下手,,A2
返事,,A2
便所,,A2
星,,A2
本当,,A2
毎月,,A2
まく,,A2
枕,,A2
孫,,A2
又,,A2
町,,A2
丸,,A2
港,,A2
南,,A2
紫,,A2
姪,,A2
木綿,,A2
やかん,,A2
焼く,,A2
痩せる,,A2
山,,A2
湯,,A2
夕食,,A2
昨夜,,A2
指,,A2
緩い,,A2
ようこそ,,A2
汚れる,,A2
四つ角,,A2
夜中,,A2
両親,,A2
零,,A2
曲がり角,,A2
ウェーター,,A2
お医者さん,,A2
細か,,A2
絶対に,,A2
そんなに,,A2
連れて行く,,A2
連れて来る,,A2
似ている,,A2
始めに,,A2
一人で,,A2
不動産屋,,A2
郵便屋さん,,A2
可,,A2
業界,,B1
整備,,B1
円高,,B1
取材,,B1
証券,,B1
設立,,B1
大手,,B1
合意,,B1
幹部,,B1
就任,,B1
設置,,B1
議会,,B1
成長,,B1
意識,,B1
新た,,B1
進出,,B1
完全,,B1
協議,,B1
需要,,B1
事態,,B1
購入,,B1
指摘,,B1
関心,,B1
外相,,B1
移動,,B1
接続,,B1
製品,,B1
石油,,B1
金融,,B1
避ける,,B1
自身,,B1
職員,,B1
支援,,B1
削減,,B1
成立,,B1
活用,,B1
各地,,B1
出力,,B1
失う,,B1
市内,,B1
額,,B1
向上,,B1
応じる,,B1
金利,,B1
現状,,B1
審議,,B1
現実,,B1
行動,,B1
高速,,B1
一種,,B1
差,,B1
政治家,,B1
欧米,,B1
運用,,B1
営業,,B1
景気,,B1
辞任,,B1
進行,,B1
水準,,B1
国家,,B1
案,,B1
医師,,B1
機会,,B1
大蔵省,,B1
回復,,B1
維持,,B1
設備,,B1
結局,,B1
記憶,,B1
現地,,B1
共同,,B1
死亡,,B1
受け入れる,,B1
生じる,,B1
性能,,B1
加わる,,B1
及ぶ,,B1
株式,,B1
形成,,B1
会場,,B1
議長,,B1
安定,,B1
全員,,B1
議論,,B1
概念,,B1
位,,B1
資料,,B1
基地,,B1
以前,,B1
小型,,B1
調べ,,B1
消費,,B1
運営,,B1
隠す,,B1
重視,,B1
失敗,,B1
情勢,,B1
描く,,B1
改正,,B1
人物,,B1
委員会,,B1
現象,,B1
共通,,B1
前後,,B1
結成,,B1
計,,B1
抱える,,B1
従う,,B1
戦後,,B1
手段,,B1
規定,,B1
圧力,,B1
従業員,,B1
構想,,B1
記述,,B1
苦労,,B1
合わせる,,B1
集中,,B1
極めて,,B1
実績,,B1
性質,,B1
国鉄,,B1
将来,,B1
記事,,B1
禁止,,B1
国際的,,B1
制御,,B1
建築,,B1
売り上げ,,B1
各種,,B1
人生,,B1
青年,,B1
外交,,B1
最高,,B1
以下,,B1
金属,,B1
受験,,B1
過程,,B1
実は,,B1
規制,,B1
出荷,,B1
希望,,B1
正式,,B1
定める,,B1
回路,,B1
供給,,B1
首脳,,B1
減少,,B1
指定,,B1
人事,,B1
性格,,B1
現代,,B1
原則,,B1
改善,,B1
一致,,B1
固定,,B1
実態,,B1
去る,,B1
集合,,B1
違反,,B1
軍事,,B1
思い,,B1
会員,,B1
説得,,B1
終える,,B1
核,,B1
決して,,B1
成果,,B1
訓練,,B1
収入,,B1
世代,,B1
至る,,B1
追う,,B1
急速,,B1
距離,,B1
形式,,B1
指導,,B1
疑い,,B1
確保,,B1
工夫,,B1
交換,,B1
医療,,B1
推進,,B1
勢力,,B1
航空,,B1
条約,,B1
行政,,B1
限り,,B1
消費者,,B1
原料,,B1
財政,,B1
死,,B1
応用,,B1
外務省,,B1
浮かぶ,,B1
基礎,,B1
危機,,B1
優れる,,B1
意向,,B1
一層,,B1
恐れ,,B1
雇用,,B1
感じ,,B1
演説,,B1
全て,,B1
少なくとも,,B1
最終,,B1
式,,B1
後半,,B1
盛ん,,B1
州,,B1
確立,,B1
航空機,,B1
焦点,,B1
初期,,B1
拒否,,B1
障害,,B1
主要,,B1
深刻,,B1
効率,,B1
活躍,,B1
自己,,B1
獲得,,B1
監督,,B1
策,,B1
抑える,,B1
必ずしも,,B1
区別,,B1
暮らす,,B1
以降,,B1
資産,,B1
緊張,,B1
広告,,B1
制限,,B1
職場,,B1
急増,,B1
業績,,B1
ケース,,B1
イメージ,,B1
せい,,B1
きっかけ,,B1
すっかり,,B1
シリーズ,,B1
エイズ,,B1
エンジン,,B1
慎重,,B1
扱う,,B1
一般に,,B1
学習,,B1
国連,,B1
支払う,,B1
行為,,B1
困難,,B1
証明,,B1
歓迎,,B1
信頼,,B1
観光,,B1
金額,,B1
自動,,B1
急激,,B1
組合,,B1
指す,,B1
周囲,,B1
撮影,,B1
支店,,B1
委員,,B1
順調,,B1
移転,,B1
観測,,B1
興味,,B1
試合,,B1
悪化,,B1
自信,,B1
政党,,B1
学者,,B1
承認,,B1
過ごす,,B1
課長,,B1
混乱,,B1
申請,,B1
限界,,B1
出身,,B1
下旬,,B1
市長,,B1
巨大,,B1
高度,,B1
積極的,,B1
記号,,B1
結論,,B1
主婦,,B1
固める,,B1
緊急,,B1
宇宙,,B1
仕組み,,B1
象徴,,B1
以来,,B1
企画,,B1
交流,,B1
考慮,,B1
裁判,,B1
印象,,B1
襲う,,B1
感情,,B1
賛成,,B1
感覚,,B1
警官,,B1
経費,,B1
作家,,B1
人類,,B1
税金,,B1
製作,,B1
作戦,,B1
出版,,B1
国際化,,B1
商社,,B1
権利,,B1
所得,,B1
回転,,B1
囲む,,B1
継続,,B1
憲法,,B1
精神,,B1
延長,,B1
外部,,B1
縮小,,B1
進歩,,B1
石炭,,B1
抱く,,B1
一家,,B1
一旦,,B1
意欲,,B1
疑問,,B1
価値,,B1
再開,,B1
詩,,B1
死者,,B1
説,,B1
区分,,B1
食品,,B1
故郷,,B1
権力,,B1
郊外,,B1
奪う,,B1
改良,,B1
後者,,B1
公式,,B1
作者,,B1
逆,,B1
暮らし,,B1
黒字,,B1
心臓,,B1
跡,,B1
回答,,B1
植物,,B1
確定,,B1
重ねる,,B1
芸術,,B1
拡張,,B1
見解,,B1
刺激,,B1
推薦,,B1
気分,,B1
死体,,B1
衝突,,B1
著しい,,B1
感動,,B1
型,,B1
記念,,B1
経過,,B1
余り,,B1
依頼,,B1
整理,,B1
公演,,B1
一斉に,,B1
支持,,B1
次第に,,B1
主に,,B1
貴重,,B1
挙げる,,B1
汚染,,B1
原理,,B1
交通,,B1
値,,B1
改める,,B1
合計,,B1
宗教,,B1
系列,,B1
集団,,B1
組,,B1
警戒,,B1
修正,,B1
勤務,,B1
組む,,B1
誤り,,B1
一帯,,B1
好調,,B1
使用,,B1
前者,,B1
一体,,B1
改造,,B1
既に,,B1
大いに,,B1
行事,,B1
試みる,,B1
国産,,B1
落ち着く,,B1
抗議,,B1
作用,,B1
一切,,B1
格差,,B1
資格,,B1
強力,,B1
証拠,,B1
許可,,B1
終了,,B1
現金,,B1
資源,,B1
確実,,B1
乾燥,,B1
人権,,B1
高温,,B1
真剣,,B1
決意,,B1
主催,,B1
意図,,B1
再生,,B1
常識,,B1
神経,,B1
革命,,B1
軸,,B1
お陰,,B1
支払い,,B1
恐れる,,B1
固まる,,B1
代わり,,B1
食う,,B1
詳細,,B1
生まれ,,B1
学問,,B1
室内,,B1
最低,,B1
自殺,,B1
講演,,B1
実用,,B1
売り出す,,B1
自国,,B1
組み合わせる,,B1
重点,,B1
森林,,B1
親子,,B1
世間,,B1
一瞬,,B1
公共,,B1
事,,B1
自衛隊,,B1
思想,,B1
世話,,B1
争い,,B1
応募,,B1
組み込む,,B1
軍隊,,B1
絞る,,B1
運賃,,B1
液体,,B1
順序,,B1
支出,,B1
一生,,B1
促す,,B1
沖,,B1
吸収,,B1
区,,B1
酸素,,B1
スピード,,B1
いかに,,B1
スタート,,B1
セット,,B1
アップ,,B1
エネルギー,,B1
かえって,,B1
コンクリート,,B1
いよいよ,,B1
オリンピック,,B1
ストップ,,B1
きちんと,,B1
クラブ,,B1
じっと,,B1
コンサート,,B1
いけない,,B1
あらかじめ,,B1
しばしば,,B1
支配,,B1
息,,B1
税,,B1
回数,,B1
結晶,,B1
欠点,,B1
表す,,B1
医学,,B1
勢い,,B1
援助,,B1
崩れる,,B1
座席,,B1
照明,,B1
化学,,B1
ショック,,B1
アンテナ,,B1
あえて,,B1
カバー,,B1
ジャーナリスト,,B1
スタイル,,B1
インタビュー,,B1
個性,,B1
災害,,B1
一応,,B1
画面,,B1
暮れ,,B1
公害,,B1
参考,,B1
賞,,B1
義務,,B1
悲しみ,,B1
生命,,B1
怒り,,B1
異常,,B1
命,,B1
応援,,B1
欠ける,,B1
高速道路,,B1
失業,,B1
出場,,B1
仮に,,B1
近代,,B1
講師,,B1
視点,,B1
症状,,B1
前進,,B1
以後,,B1
行列,,B1
劇,,B1
解釈,,B1
騒ぎ,,B1
主役,,B1
笑顔,,B1
影,,B1
局,,B1
極端,,B1
警告,,B1
劇場,,B1
原子力,,B1
殺人,,B1
図,,B1
演じる,,B1
解説,,B1
重なる,,B1
高級,,B1
差別,,B1
教員,,B1
裁判所,,B1
所属,,B1
汗,,B1
生み出す,,B1
雑音,,B1
辺り,,B1
稼ぐ,,B1
検査,,B1
栽培,,B1
受け止める,,B1
俺,,B1
科学者,,B1
火災,,B1
根拠,,B1
解散,,B1
海水,,B1
具合,,B1
勝負,,B1
意外,,B1
区域,,B1
幸い,,B1
誤る,,B1
飼う,,B1
学会,,B1
事務,,B1
人工,,B1
接近,,B1
経済的,,B1
印刷,,B1
遅れ,,B1
輝く,,B1
好む,,B1
順,,B1
シーズン,,B1
重大,,B1
重量,,B1
生き方,,B1
王,,B1
構える,,B1
傷,,B1
禁じる,,B1
血液,,B1
済む,,B1
絶対,,B1
アイデア,,B1
一緒,,B1
外貨,,B1
香り,,B1
最小,,B1
補う,,B1
角度,,B1
火山,,B1
公務員,,B1
意義,,B1
解放,,B1
賭ける,,B1
国々,,B1
最適,,B1
実力,,B1
生涯,,B1
診断,,B1
いかにも,,B1
一見,,B1
柔軟,,B1
活発,,B1
合成,,B1
財産,,B1
児童,,B1
全身,,B1
当てる,,B1
いきなり,,B1
映る,,B1
改めて,,B1
気付く,,B1
私立,,B1
真相,,B1
背中,,B1
一流,,B1
祈る,,B1
勝手,,B1
崩す,,B1
経由,,B1
先に,,B1
主体,,B1
主題,,B1
商店,,B1
いつまでも,,B1
撃つ,,B1
画家,,B1
嫌う,,B1
苦しむ,,B1
国外,,B1
しっかり,,B1
味わう,,B1
官庁,,B1
期限,,B1
気体,,B1
句,,B1
新鮮,,B1
前回,,B1
沿岸,,B1
覚悟,,B1
幸福,,B1
出張,,B1
感謝,,B1
田舎,,B1
講義,,B1
呼吸,,B1
自主,,B1
地面,,B1
上旬,,B1
知り合う,,B1
兼ねる,,B1
帰宅,,B1
限度,,B1
高価,,B1
救う,,B1
戦場,,B1
相変わらず,,B1
偶然,,B1
実感,,B1
正面,,B1
人民,,B1
劣る,,B1
岩,,B1
古代,,B1
採算,,B1
車内,,B1
演劇,,B1
思わず,,B1
活字,,B1
校舎,,B1
収穫,,B1
戦前,,B1
アンケート,,B1
駅前,,B1
強制,,B1
合同,,B1
詩人,,B1
出国,,B1
少数,,B1
職業,,B1
親類,,B1
集まり,,B1
板,,B1
延期,,B1
納める,,B1
才能,,B1
水面,,B1
スケジュール,,B1
制服,,B1
楽器,,B1
砂漠,,B1
助手,,B1
水中,,B1
素直,,B1
感想,,B1
国土,,B1
主義,,B1
救助,,B1
高齢,,B1
再会,,B1
寿命,,B1
新聞社,,B1
意志,,B1
疑う,,B1
ガソリン,,B1
事柄,,B1
生存,,B1
戦死,,B1
カット,,B1
誤解,,B1
索引,,B1
結構,,B1
新人,,B1
市場,,B1
液,,B1
気候,,B1
込める,,B1
産地,,B1
正午,,B1
完了,,B1
競技,,B1
私鉄,,B1
住宅地,,B1
正常,,B1
お互い,,B1
曲線,,B1
人種,,B1
水田,,B1
曖昧,,B1
運命,,B1
苦情,,B1
言論,,B1
背広,,B1
現れる,,B1
打ち上げる,,B1
権威,,B1
科目,,B1
求人,,B1
経歴,,B1
出産,,B1
垂直,,B1
スター,,B1
一員,,B1
一面,,B1
刻む,,B1
系統,,B1
知れる,,B1
心理,,B1
情熱,,B1
鮮やか,,B1
カメラマン,,B1
級,,B1
洪水,,B1
最悪,,B1
更に,,B1
地味,,B1
進路,,B1
アルコール,,B1
運動会,,B1
衛星,,B1
演奏,,B1
空中,,B1
刑務所,,B1
決心,,B1
個々,,B1
親しむ,,B1
栄養,,B1
大声,,B1
休暇,,B1
確信,,B1
効く,,B1
国語,,B1
固体,,B1
好み,,B1
水平,,B1
西洋,,B1
祝う,,B1
刑事,,B1
自慢,,B1
出版社,,B1
消極的,,B1
植民地,,B1
女優,,B1
身長,,B1
節約,,B1
痛み,,B1
開会,,B1
勘定,,B1
漁業,,B1
固有,,B1
札,,B1
収支,,B1
振動,,B1
信念,,B1
せめて,,B1
驚き,,B1
学年,,B1
家計,,B1
管,,B1
気象,,B1
議題,,B1
近郊,,B1
公平,,B1
混雑,,B1
信仰,,B1
境界,,B1
小麦,,B1
四方,,B1
上司,,B1
食卓,,B1
初日,,B1
巣,,B1
推測,,B1
居間,,B1
内,,B1
訴え,,B1
方々,,B1
仮定,,B1
興奮,,B1
早速,,B1
弱点,,B1
信用,,B1
網,,B1
家事,,B1
工学,,B1
仕上げ,,B1
書店,,B1
明ける,,B1
家屋,,B1
欠く,,B1
学長,,B1
観察,,B1
血管,,B1
仕上げる,,B1
市役所,,B1
上流,,B1
ストレス,,B1
海洋,,B1
コード,,B1
捜す,,B1
先日,,B1
恐らく,,B1
学歴,,B1
承知,,B1
書類,,B1
重み,,B1
開店,,B1
看護,,B1
儀式,,B1
霧,,B1
国旗,,B1
古典,,B1
自主的,,B1
品,,B1
少量,,B1
当たり前,,B1
荒れる,,B1
会計,,B1
感心,,B1
看板,,B1
瞬間,,B1
順番,,B1
奨学金,,B1
青春,,B1
明かり,,B1
織物,,B1
交わす,,B1
高層,,B1
後輩,,B1
国交,,B1
頻りに,,B1
時速,,B1
水素,,B1
整列,,B1
一度に,,B1
喫煙,,B1
健全,,B1
交際,,B1
合理的,,B1
小鳥,,B1
失望,,B1
知り合い,,B1
成人,,B1
祝い,,B1
浮かべる,,B1
肝心,,B1
苦心,,B1
形式的,,B1
券,,B1
厳重,,B1
現像,,B1
国道,,B1
市街,,B1
消火,,B1
衣類,,B1
キリスト教,,B1
公立,,B1
語学,,B1
出勤,,B1
新築,,B1
住まい,,B1
惜しむ,,B1
学科,,B1
学期,,B1
筋肉,,B1
険しい,,B1
コーチ,,B1
資本主義,,B1
空き地,,B1
犯す,,B1
屋上,,B1
戸籍,,B1
差し出す,,B1
ステージ,,B1
アドバイス,,B1
アルミニウム,,B1
オーケストラ,,B1
鑑賞,,B1
気圧,,B1
狂う,,B1
苦しみ,,B1
後期,,B1
行進,,B1
コンクール,,B1
出血,,B1
消化,,B1
横断,,B1
強引,,B1
校庭,,B1
孤独,,B1
指揮,,B1
時刻,,B1
純粋,,B1
助詞,,B1
好奇心,,B1
実習,,B1
渋滞,,B1
種目,,B1
商売,,B1
親友,,B1
専攻,,B1
アマチュア,,B1
生かす,,B1
片手,,B1
コーナー,,B1
根本,,B1
知らせ,,B1
素早い,,B1
澄む,,B1
前期,,B1
悪質,,B1
荒い,,B1
受け持つ,,B1
打ち込む,,B1
煙突,,B1
外出,,B1
歌舞伎,,B1
感激,,B1
漢語,,B1
客席,,B1
ぎりぎり,,B1
実用的,,B1
洗剤,,B1
イスラム教,,B2
引用,,B2
ウサギ,,B2
教わる,,B2
外観,,B2
間隔,,B2
岸,,B2
グラウンド,,B2
下宿,,B2
後方,,B2
越す,,B2
囁く,,B2
縛る,,B2
主任,,B2
青空,,B2
赤ん坊,,B2
裏切る,,B2
英文,,B2
下流,,B2
技師,,B2
教養,,B2
金銭,,B2
毛皮,,B2
最先端,,B2
さっぱり,,B2
子孫,,B2
シャッター,,B2
人格,,B2
吸い込む,,B2
勧める,,B2
スピーカー,,B2
愛情,,B2
足跡,,B2
大雨,,B2
河口,,B2
元来,,B2
気軽,,B2
区切る,,B2
組み合わせ,,B2
芝生,,B2
締め切り,,B2
出世,,B2
セールスマン,,B2
合図,,B2
教え,,B2
カラオケ,,B2
器具,,B2
こっそり,,B2
ジョギング,,B2
あれこれ,,B2
映す,,B2
およそ,,B2
高原,,B2
小遣い,,B2
サークル,,B2
社会人,,B2
収集,,B2
税関,,B2
清潔,,B2
海峡,,B2
偏る,,B2
貸し出し,,B2
汽車,,B2
キリスト,,B2
唇,,B2
月給,,B2
作曲,,B2
残業,,B2
あっさり,,B2
打ち合わせ,,B2
衰える,,B2
思いがけない,,B2
鐘,,B2
苦痛,,B2
暮れる,,B2
結核,,B2
栄える,,B2
次第,,B2
済ませる,,B2
せっせと,,B2
慌ただしい,,B2
薄暗い,,B2
カタログ,,B2
客観的,,B2
気力,,B2
郡,,B2
下町,,B2
ジャズ,,B2
心身,,B2
浮く,,B2
運動場,,B2
家具,,B2
刀,,B2
工学部,,B2
サイン,,B2
車輪,,B2
食器,,B2
市立,,B2
値する,,B2
偉大,,B2
棄権,,B2
外科,,B2
決勝,,B2
公衆,,B2
ごまかす,,B2
削除,,B2
インテリ,,B2
追い出す,,B2
丘,,B2
思い込む,,B2
貝,,B2
空想,,B2
区画,,B2
坂,,B2
締め切る,,B2
出演,,B2
攻める,,B2
いちいち,,B2
一部分,,B2
祈り,,B2
恨み,,B2
英雄,,B2
絵本,,B2
思いやり,,B2
顔色,,B2
願書,,B2
幸運,,B2
採点,,B2
座敷,,B2
司会,,B2
社説,,B2
診察,,B2
ストライキ,,B2
編む,,B2
あんまり,,B2
衣服,,B2
外来語,,B2
学費,,B2
記入,,B2
強烈,,B2
爽やか,,B2
実例,,B2
障子,,B2
育児,,B2
打ち明ける,,B2
羨ましい,,B2
運,,B2
落ち着き,,B2
会費,,B2
確率,,B2
合唱,,B2
帰省,,B2
休業,,B2
形容詞,,B2
好意,,B2
紅葉,,B2
消防,,B2
食欲,,B2
紳士,,B2
真実,,B2
救い,,B2
砂浜,,B2
悪用,,B2
囲碁,,B2
驚かす,,B2
親指,,B2
カーブ,,B2
ガイド,,B2
かえる,,B2
各自,,B2
賢い,,B2
聞かす,,B2
利く,,B2
期日,,B2
共産主義,,B2
苦しめる,,B2
県立,,B2
骨折,,B2
転がる,,B2
在学,,B2
湿度,,B2
実物,,B2
上級,,B2
省略,,B2
寝室,,B2
水害,,B2
飽きる,,B2
痛む,,B2
今ごろ,,B2
衛生,,B2
間接,,B2
下さる,,B2
恋,,B2
親しみ,,B2
ずれる,,B2
赤道,,B2
油絵,,B2
生き物,,B2
遠足,,B2
オーバー,,B2
大雪,,B2
穏やか,,B2
仮,,B2
枯れる,,B2
県庁,,B2
守備,,B2
初夏,,B2
正義,,B2
くっ付く,,B2
朝日,,B2
衣料,,B2
エアコン,,B2
追い抜く,,B2
大通り,,B2
元日,,B2
菊,,B2
気の毒,,B2
器用,,B2
癖,,B2
砕く,,B2
逆らう,,B2
脂肪,,B2
しょっちゅう,,B2
スタンド,,B2
永遠,,B2
飾り,,B2
蛍光灯,,B2
下痢,,B2
志す,,B2
猿,,B2
真理,,B2
がっかり,,B2
課程,,B2
起源,,B2
機長,,B2
金色,,B2
車椅子,,B2
月末,,B2
見当,,B2
肯定,,B2
効力,,B2
言葉遣い,,B2
スライド,,B2
誠実,,B2
正門,,B2
先祖,,B2
案外,,B2
おっしゃる,,B2
クラシック,,B2
下水,,B2
原稿用紙,,B2
国費,,B2
娯楽,,B2
材木,,B2
さっと,,B2
次回,,B2
咳,,B2
足音,,B2
改まる,,B2
合わす,,B2
頂く,,B2
尾,,B2
大げさ,,B2
夏季,,B2
学部,,B2
駆ける,,B2
頑固,,B2
絹,,B2
茎,,B2
軽快,,B2
地獄,,B2
渋い,,B2
上達,,B2
消毒,,B2
勝敗,,B2
親戚,,B2
頭痛,,B2
家出,,B2
大家,,B2
勝ち,,B2
キャンセル,,B2
香水,,B2
シーツ,,B2
車庫,,B2
衆議院,,B2
受話器,,B2
順位,,B2
墨,,B2
甘える,,B2
生け花,,B2
係,,B2
かかる,,B2
学力,,B2
貨幣,,B2
神様,,B2
観衆,,B2
北風,,B2
休養,,B2
見物人,,B2
コック,,B2
雑談,,B2
寒気,,B2
炊事,,B2
睡眠,,B2
明け方,,B2
暴れる,,B2
苛め,,B2
芋,,B2
飲料水,,B2
えび,,B2
硬さ,,B2
球,,B2
グリーン,,B2
快い,,B2
最上,,B2
ジーパン,,B2
支度,,B2
ジャーナリズム,,B2
食費,,B2
新婚,,B2
スピーチ,,B2
性別,,B2
ああ,,B2
アクセント,,B2
過ち,,B2
印鑑,,B2
学説,,B2
片側,,B2
担ぐ,,B2
柄,,B2
看病,,B2
気楽,,B2
勤労,,B2
区役所,,B2
コマーシャル,,B2
刺さる,,B2
市外,,B2
しつこい,,B2
霜,,B2
しゃがむ,,B2
主食,,B2
書道,,B2
怪しい,,B2
慌てる,,B2
一同,,B2
歌声,,B2
落ち葉,,B2
帯,,B2
思い切って,,B2
勘,,B2
掲示,,B2
毛糸,,B2
コンテスト,,B2
婚約,,B2
最強,,B2
作製,,B2
産婦人科,,B2
辞典,,B2
車掌,,B2
人名,,B2
水族館,,B2
筋道,,B2
素敵,,B2
済ます,,B2
生年月日,,B2
言い換える,,B2
いい加減,,B2
疑わしい,,B2
器,,B2
王様,,B2
大喜び,,B2
学園,,B2
過労,,B2
頑丈,,B2
決まり,,B2
キャベツ,,B2
草花,,B2
交互,,B2
講堂,,B2
小麦粉,,B2
紺,,B2
歯科,,B2
時差,,B2
品切れ,,B2
修了,,B2
賞品,,B2
印,,B2
親善,,B2
アイドル,,B2
当たり,,B2
惜しい,,B2
覚え,,B2
からかう,,B2
着替え,,B2
行程,,B2
小雨,,B2
ご存じ,,B2
叫び,,B2
市,,B2
私費,,B2
週刊,,B2
終点,,B2
震度,,B2
狭まる,,B2
赤字,,B2
焦る,,B2
宛先,,B2
案の定,,B2
受かる,,B2
受け取り,,B2
後ろ向き,,B2
大急ぎ,,B2
起き上がる,,B2
帰す,,B2
貸し,,B2
金もうけ,,B2
関節,,B2
後悔,,B2
高等,,B2
殊に,,B2
酒屋,,B2
参議院,,B2
自然科学,,B2
使用人,,B2
真珠,,B2
末っ子,,B2
すっきり,,B2
正解,,B2
狭める,,B2
揚げる,,B2
言い訳,,B2
異性,,B2
嫌がる,,B2
恨む,,B2
永久,,B2
海水浴,,B2
慣用句,,B2
効き目,,B2
機嫌,,B2
屑,,B2
暦,,B2
差す,,B2
残暑,,B2
乗車券,,B2
白髪,,B2
精算,,B2
あいにく,,B2
空ける,,B2
脂,,B2
暗記,,B2
泉,,B2
植木,,B2
伺う,,B2
梅,,B2
裏口,,B2
駅長,,B2
お年玉,,B2
害,,B2
亀,,B2
義理,,B2
訓読み,,B2
軽蔑,,B2
心強い,,B2
木の葉,,B2
騒がしい,,B2
時機,,B2
ジャンプ,,B2
乗車,,B2
生理,,B2
青白い,,B2
悪,,B2
あちらこちら,,B2
後戻り,,B2
衣食住,,B2
傷める,,B2
いつのまにか,,B2
今にも,,B2
生まれつき,,B2
侵す,,B2
おごる,,B2
主,,B2
思い切り,,B2
おやつ,,B2
快晴,,B2
柿,,B2
環境,,B2
聞き取り,,B2
貴重品,,B2
窮屈,,B2
休息,,B2
心掛ける,,B2
心細い,,B2
ごろごろ,,B2
三角形,,B2
シューズ,,B2
上品,,B2
初級,,B2
新学期,,B2
好き嫌い,,B2
透き通る,,B2
正方形,,B2
西洋人,,B2
足首,,B2
薄める,,B2
裏返し,,B2
お手伝い,,B2
キス,,B2
旧,,B2
砕ける,,B2
悔しい,,B2
くるくる,,B2
怖がる,,B2
催促,,B2
サボる,,B2
静まる,,B2
事務員,,B2
上等,,B2
ショッピング,,B2
神道,,B2
水洗,,B2
スマート,,B2
ずらり,,B2
天の川,,B2
卑しい,,B2
いらっしゃる,,B2
ウナギ,,B2
拝む,,B2
ガード,,B2
外食,,B2
崖,,B2
かぼちゃ,,B2
空っぽ,,B2
聞き手,,B2
奇跡,,B2
君,,B2
近視,,B2
クイズ,,B2
クリーム,,B2
ぐるぐる,,B2
訓,,B2
月刊,,B2
高気圧,,B2
差し上げる,,B2
さぞ,,B2
サングラス,,B2
始終,,B2
消火器,,B2
小児科,,B2
人文科学,,B2
後回し,,B2
威張る,,B2
大麦,,B2
脅かす,,B2
お前,,B2
音読み,,B2
解答,,B2
花瓶,,B2
可愛らしい,,B2
きっちり,,B2
休学,,B2
きゅうり,,B2
共通語,,B2
草木,,B2
木枯らし,,B2
腰掛ける,,B2
災難,,B2
逆さ,,B2
山脈,,B2
始発,,B2
締まる,,B2
週休,,B2
すっと,,B2
すらすら,,B2
怪しむ,,B2
埋める,,B2
敬う,,B2
うろうろ,,B2
お世辞,,B2
お参り,,B2
おまけ,,B2
重たい,,B2
改札,,B2
海流,,B2
掻く,,B2
眼科,,B2
勘違い,,B2
喜劇,,B2
行儀,,B2
切れ,,B2
クッキー,,B2
コンセント,,B2
参考書,,B2
終電,,B2
徐行,,B2
雀,,B2
ずるい,,B2
せっかち,,B2
秋風,,B2
有り難い,,B2
胃腸,,B2
受け身,,B2
うちわ,,B2
うっかり,,B2
回数券,,B2
火力,,B2
急病,,B2
くだらない,,B2
口紅,,B2
軽率,,B2
謙遜,,B2
行楽,,B2
