name,definition,difficulty
虛,不真實的。,B1
虛,白白的、徒然。,B1
活絡,靈活、通達。,B1
年假,指員工依年資每年享有的有薪休假。,B1
作物,人類為了經濟目的而種植的植物。,B1
總督,管理、監督。,B1
惡徒,性行惡劣、不走正道的人。,B1
懷舊,懷念過去的時光或事物。,B1
文稿,文章或公文的草稿。,B1
餘暉,傍晚的陽光。,B1
果,實現、成為事實。,B1
果,確實、的確。,B1
交辦,委託處理事務。,B1
凸起,高於周圍表面；鼓起。,B1
夏,泛指中國。,B1
夏,姓氏。,B1
參,人參、沙參等中藥材的總稱，多指人參。,B1
參,加入、參與。,B1
參,參見「參差」、「參錯」等條。,B1
盡職,盡力做好職責範圍內的事。,B1
看看,探問或探訪。,B1
看看,遊覽。,B1
疫區,傳染病流行的地區。,B1
音色,聲音的特色，由發音體的材質與振動方式決定，即音品。,B1
受僱,受人僱用。,B1
見不得,無法看見或不宜被人看見。,B1
硬是,實在地、確實地。,B1
小報,指版面較小、發行量少且內容不及大報的報紙。,B1
一目了然,形容事物極其明顯，一眼就看得很清楚。,B1
頂峰,比喻達到極致或最佳的境界。,B1
眷,關心、照顧。,B1
眷,家屬、親屬。,B1
義賣,為公益而售賣物品，所得款項全數捐作慈善用途。,B1
圖紙,工程設計或建築規劃的設計圖。,B1
決意,拿定主意，下定決心。,B1
皇家,皇帝及其家族的。,B1
美人,意中人,B1
園林,種植花木供遊賞的庭園。 ,B1
濃度,指溶液中溶質與溶劑的相對比例。,B1
濃度,指事物濃稠、深厚的程度。,B1
不在,不屬於、不在於。,B1
委,委員的簡稱。,B1
旋,回、歸。,B1
旋,隨即、立刻。,B1
旋,形容打轉的狀態。,B1
比劃,指動武打鬥。,B1
比劃,指互相切磋技藝或運動競賽。,B1
販毒,販賣毒品以牟取暴利。,B1
漾,液體滿而溢出。,B1
暗暗,形容隱密、不顯露的樣子。,B1
可不,表示同意、附和對方的說法。,B1
主講,擔任講演或主要講授的人。,B1
多多少少,或多或少，在某種程度上。,B1
堡壘,軍事防禦用的堅固建築物。,B1
起因,事情發生的原因。,B1
小康,形容家境小康，資產足以自給自足。,B1
究,到底、終究。,B1
生疏,不熟悉、陌生。,B1
生疏,不熟練。,B1
給與,給予、交付財物。,B1
乖乖,表示驚嘆或訝異的語氣。,B1
一團,形容數量眾多或密集的樣子。,B1
對質,與相關各方當面進行對證。,B1
漫遊,在網絡或虛擬空間中瀏覽及探索。,B1
通宵,整夜；從夜晚到天明。,B1
真品,純真的品質。,B1
文靜,閑雅安靜。,B1
不僅,不止、不單。,B1
政界,泛指從事政治活動的群體或領域。,B1
恭,姓氏。,B1
恭,謙和、謙遜。,B1
千里,形容領土或面積非常遼闊。,B1
幾何,幾何學的簡稱。,B1
勞碌,辛勞奔波、忙碌。,B1
馬德里,西班牙的一省，位於中部地區，省會為馬德里市。,B1
隊形,隊伍排列的形狀。,B1
叫喚,放聲大叫,B1
澤,水流匯聚的地方。,B1
澤,姓。,B1
乾草,乾燥的細稈飼料作物，如梯牧草或苜蓿。,B1
源,事物的根源或由來。,B1
裝配,組合零件或裝置設備。,B1
輕盈,形容體態纖秀，動作輕快。,B1
輕盈,形容輕快活潑。,B1
相約,彼此約定。,B1
走向,事物的發展趨勢或動向。,B1
灑落,物體脫落或掉落。,B1
空隙,空出的時間。,B1
內人,謙稱自己的妻子，也作「內子」。,B1
歐,嘔吐。,B1
詳談,詳細地談話。,B1
承,奉，接奉。,B1
承,蒙受、接受。,B1
祖,泛指先代長輩。,B1
祖,事物的創始者或鼻祖。,B1
範本,作為學習或模仿的標準樣本。,B1
主帥,軍隊的最高指揮官。,B1
一朝一夕,形容時間極其短暫。,B1
醋意,嫉妒的心意。,B1
弦,半圓形的月亮。,B1
弦,弦樂器或弦樂的簡稱。,B1
一會兒,指某個特定的時候。,B1
凌,登、升。,B1
凌,欺侮、侵犯。,B1
三軍,現代對陸、海、空三軍的總稱。,B1
教官,軍隊、軍事學校的教員，或學校中教授軍事訓練課程者。,B1
遭逢,遭遇、碰上。,B1
馬拉松,比喻需長期投入心力或耗費大量時間的事物。,B1
對錯,是非曲直。,B1
祕,隱藏的、不公開的。,B1
祕,祕書的簡稱。,B1
浪,因振動而起伏的現象。,B1
緊縮,縮小；減縮。,B1
緊縮,收縮；緊密。,B1
謂,告訴,B1
謂,說,B1
謂,是,B1
勞力,耗費精神與體力。,B1
撼動,搖動。,B1
峰,形狀像山峰突起的部分。,B1
夫,泛指一般人。,B1
夫,從事某種體力勞動的人。,B1
卸,解除職務或推卸責任。,B1
序列,按次序排列的行列。,B1
首長,機關、團體或軍隊的最高行政首長。,B1
敗壞,毀壞、損壞。,B1
膜,動、植物體內如薄皮般的組織。,B1
膜,像膜一樣的薄皮狀物。,B1
倉,收藏穀物的倉庫。,B1
征,討伐、攻打。,B1
征,課徵、收稅。,B1
征,賦稅。,B1
經商,經營商業。,B1
諸,眾多、各個。,B1
諸,所有、一切。,B1
姑,泛稱婦女。,B1
姑,出家修行的女子。,B1
平定,平穩安定。,B1
捕撈,捕捉與打撈水產生物。,B1
人際關係,人與人之間相處的關係，包含彼此的互動與影響。,B1
裝卸,安裝與拆卸。,B1
至親,關係最親近的親屬。,B1
新生代,表現優異、潛力十足的後進。,B1
鄉里,同鄉的人。,B1
雨量,大氣中凝結降落地表的雨水總量。,B1
鷹架,建築施工時，供人員通行、搬運或立足的臨時架構。,B1
京劇,中國傳統戲曲劇種之一，發源於北京，後流行於全國。參見「國劇」。,B1
深度,對事物理解、體悟的程度。,B1
寬裕,富足、充裕。,B1
拖拖拉拉,形容做事遲緩、拖延，不乾脆俐落。,B1
尋訪,尋找探問。,B1
掀,舉起、揭開或打開。,B1
回禮,收到饋贈或禮遇後所回贈的禮物或禮儀。,B1
保,承擔、負責。,B1
保,妥善收藏。,B1
榨,壓迫、逼迫。,B1
榨,擠壓汁液的器具。,B1
扮,喬裝、假扮。,B1
元件,組成機械、電子電路或儀表等裝置的基本構件。,B1
虛脫,形容精神萎靡、體力極度疲憊。,B1
山嶺,連綿的高山。,B1
暫,姑且、暫時。,B1
警探,負責偵察與探訪的警察人員。,B1
熱氣,激情、熱情。,B1
來來往往,往來頻繁。,B1
雜事,瑣碎、繁雜的事務。,B1
接班人,比喻承繼事業、擔負重任的人。,B1
不小,程度大或數量多,B1
建築師,專門從事建築物設計與監造的專業人員。,B1
屏,保護，作為屏障。,B1
突襲,出其不意的猛烈攻擊。,B1
嚴,緊急、急迫。,B1
嚴,厲害的、猛烈的。,B1
嚴,對父親的敬稱。,B1
基石,支撐建築物基底的石頭。,B1
隻身,獨自一人。,B1
上限,最高限度。,B1
暫且,姑且、暫時。,B1
窪,四周高，中間低陷的地形。,B1
窪,水池或水坑。,B1
窪,低凹的地方。,B1
國風,國家的風俗習慣。,B1
好事,對某事物有愛好。,B1
影響力,對人或事物產生作用的力量。,B1
百家姓,北宋時期編纂的漢語姓氏韻文，為傳統啟蒙教育教材。,B1
佃農,租用他人田地耕作的農民。,B1
案情,案件的情節內容。,B1
珊瑚礁,由造礁珊瑚與石灰質生物遺骸構成的礁石，多分布於熱帶及副熱帶海域。,B1
高官,職位高的官員。,B1
阿,置於語尾的語助詞。,B1
阿,表示疑問、驚訝等語氣的語助詞。,B1
坊,街道、里巷，多用於地名。,B1
稻穗,稻穀長成的穗狀花實。,B1
庭,院子、大廳前的空地。,B1
政敵,政治上處於敵對地位的人。,B1
松柏,松樹與柏樹。常比喻長壽或堅貞的節操。,B1
得了,表示懷疑、不信的語氣。,B1
得了,制止、勸阻之詞。,B1
霓虹,英語 neon 的音譯，常用於指代霓虹燈。,B1
毛躁,性急而易衝動。,B1
開小差,比喻思緒不集中、分心。,B1
新生,充滿新希望或新契機的生命與生活。,B1
帝王,古代國家的君主或元首。,B1
訊,消息、信息。,B1
煙花,形容城市或場所繁華熱鬧。,B1
一家人,志趣相投的人。,B1
天時,時間、時刻。,B1
震耳,形容聲音極大。,B1
恩情,恩惠與深厚的情義。,B1
理睬,理會、搭理。,B1
瑚,參見「珊瑚」。,B1
分隔,分離；隔開。,B1
那般,那樣；那種程度。,B1
那般,指代某種方式或狀態。,B1
戲言,開玩笑的話。,B1
清倉,清理倉庫。,B1
清倉,出清倉庫中的存貨。,B1
皇,大、偉大。,B1
終局,結局、結果。,B1
冰天雪地,形容氣候嚴寒，冰雪漫天。,B1
穿梭,往來頻繁。,B1
臨場,在現場，當場。,B1
可知,當然。,B1
虛無,天空、太空。,B1
腦力激盪,一種團體創意思考的方法，藉由集思廣益，激發更多創新點子。,B1
葉,比喻輕飄如葉的物體。,B1
葉,量詞：(1)計算小船。如：一葉扁舟。(2)計算書籍頁數。同「頁」。,B1
史,姓氏。,B1
強忍,勉強忍受。,B1
只會,指一味地、總是（做某事）。,B1
移,轉變、改變。,B1
移,搖動、挪動。,B1
挽,拉、引。,B1
業,財產。,B1
業,已經。,B1
輝,光彩、光芒。,B1
前衛,球類運動中，負責助攻及助守的球員位置。,B1
干,指天干，如甲、乙、丙等。,B1
干,相關聯。,B1
貧,缺乏、不足。,B1
貧,窮困的處境或生活。,B1
洗禮,比喻經歷重大的鍛鍊或考驗。,B1
掠食者,捕食其他生物的動物。,B1
食譜,為達飲食均衡而訂定的膳食計畫或菜單。,B1
蔬食,粗食。,B1
入不敷出,收入少而支出多，指經濟狀況窘迫。,B1
供需,供給與需求。,B1
宣,散播、發揚。,B1
宣,表達、說明。,B1
便飯,謙稱招待客人的簡單飯菜。,B1
渾,糊塗。,B1
渾,全部、整個。,B1
渾,完全、簡直。,B1
沒完沒了,沒有終結，形容沒完沒了。,B1
工期,工程從開始到完工所需的時間。,B1
末期,最後的時期。,B1
藥師,具藥學專業並通過國家考試，從事藥劑調配的醫事人員。,B1
頻,屢次、接連。,B1
殖民地,被殖民國家或外國勢力占領、統治的地區。,B1
專營,專門經營某類商品或業務。,B1
偶,成雙的，與「奇」相對。,B1
偶,碰巧、非經常的。,B1
外行人,對某領域不熟悉或缺乏經驗的人。,B1
榮,富貴、顯達。,B1
榮,光耀、光榮。,B1
榮,光耀的。,B1
收場,結局、下場。,B1
納,收受、接納,B1
納,繳納、獻納,B1
縮減,緊縮減少。,B1
洽,商量、商談。,B1
囉,參見「囉嗦」條。,B1
示好,向他人表示友好或親切的態度。,B1
滅,除盡、滅絕。,B1
滅,消失、消逝。,B1
重賞,優厚的獎賞。,B1
覆,遮蓋、掩蔽。,B1
受惠,得到好處或恩惠。,B1
打磨,在器物表面摩擦，使其光滑精緻。,B1
址,地基、基礎。,B1
身不由己,指身體不由自主，無法按照自己的意願行動。,B1
工會,由勞工為維護權益而自發性組成的團體，旨在透過集體談判改善勞動條件與待遇。,B1
百般,各式各樣。,B1
百般,用各種方法或態度。,B1
基準,測量時的起算標準，或泛指規範與準則。,B1
徹底,貫通到底，完全。,B1
一輩,指同一世代的人，或前後相續的世代。,B1
大哥,稱呼幫派中的領袖人物。,B1
大哥,妻子對丈夫的暱稱。,B1
決,競爭勝負。,B1
決,處決、判死刑。,B1
陳設,擺設、陳列的物品。,B1
隱身,隱匿形體，使其無法被看見。,B1
繁多,種類繁雜，數量眾多。,B1
魚苗,剛孵化不久的幼魚。,B1
擅,精於、善於。,B1
腥,生肉。,B1
腥,魚、肉類的腥臭氣味。,B1
聚落,指人類群居生活或聚居的場所，如村莊、部落等。,B1
牴觸,衝突、矛盾。亦作「抵觸」。,B1
精采,精粹出色，亦作「精彩」。,B1
美食家,對食物有深刻研究，並能品評其優劣的人。,B1
配送,分配發送物品。,B1
情理,人情與事理。,B1
秋水,秋天的江河湖水。,B1
齊聚一堂,眾人聚集在同一個地方。,B1
革,二一四部首之一。,B1
伸手,介入、參與。,B1
筒,竹製的管子。,B1
筒,量詞。計算筒裝物品的單位。,B1
志,意向、抱負或決心。,B1
連天,接連數日。,B1
連天,不斷、不止。,B1
懷胎,懷孕、受孕。,B1
打結,阻塞，不能順暢。,B1
仿製,模仿他人成品而製造。,B1
想不到,疏忽，考慮不夠周全。,B1
臣,君主制時代的官員。,B1
模,範式、榜樣。,B1
仿製品,模仿製造的物品。,B1
奉承,用好話諂媚、討好他人。,B1
時限,規定的期限。,B1
誘,用言語或行動誘導他人，使其受騙或走入歧途。,B1
縫補,縫合與補綴衣物。,B1
塗料,塗抹於物體表面，用以裝飾或防護的物質。,B1
配套,將用途相關的事物組合成套。,B1
趨向,傾向,B1
落幕,舞臺演出結束，放下布幕。,B1
安逸,安樂、舒適自在。,B1
冷清,景物蕭條、寂靜。,B1
冷清,冷落、寂寞。,B1
拼命,盡力去做，不顧性命。,B1
年事,年齡、歲數，多指年紀大。,B1
增強,增進、強化。,B1
痰,由呼吸道、口腔或喉嚨分泌出的黏液，常見於生病時。,B1
擔架,承受。,B1
永,深長久遠。,B1
舞臺,比喻人物或事件發揮才華、進行活動的場所。,B1
有氣,精神飽滿。,B1
慎,謹慎、小心。,B1
一瘸一拐,形容腿腳殘疾或受傷，走路時身體不穩，高低不平的樣子。,B1
讀取,電腦將資訊從儲存媒體讀入記憶體或暫存器的過程。,B1
名家,在特定領域具有卓越名聲的專家或藝術家。,B1
孩,幼小。,B1
忠孝,對國家盡忠，對父母盡孝。,B1
塞責,敷衍了事。,B1
政客,專門從事政治活動的專業人士。,B1
富商,資財雄厚的商人。,B1
茹素,吃素。,B1
東北,指中國東北地區，即遼寧、吉林、黑龍江三省及內蒙古東部。,B1
地下,祕密、不公開或不合法的活動。,B1
指法,學習或運用技藝時，手指活動的技巧與方法。,B1
外交部,掌理國家外交事務、僑民與國際關係的中央行政機關。,B1
無緣,沒有緣分。,B1
搗,撞擊。,B1
平地,整平地面。,B1
組裝,組合、裝配零件成為成品。,B1
朗誦,高聲誦讀詩文。亦作「朗讀」。,B1
忘卻,忘記、遺忘。也作「忘掉」。,B1
吵雜,聲音雜亂喧鬧。,B1
互,交錯的。,B1
槓鈴,舉重器械，由橫槓與兩端可調整重量的圓盤形鐵塊組成。,B1
戰時,戰爭進行的時期。,B1
春日,春天的太陽。,B1
玩笑,引人發笑的。,B1
玩笑,互相開玩笑、戲謔。,B1
陶藝,製作陶器的技藝。,B1
漫,水滿溢出。,B1
芳,花草的香氣。,B1
氣壓,大氣層重量對地表或物體產生的壓力，即氣象學上的大氣壓力。,B1
京都,京城，國都。,B1
護身,指防身或具備保護功能的物品。,B1
建築物,定著於土地或地面下，具頂蓋、樑柱或牆壁，供人使用的構造物。,B1
事務所,辦理業務或事務的機構，常用於法律、會計、建築等專業領域。,B1
起色,情況好轉。,B1
民國,實行民主政治的國家。,B1
簡練,精明幹練。,B1
簡練,簡明扼要。,B1
決斷,做決定、拿主意。,B1
無邪,沒有不正當的思想或行為。,B1
通讀,從頭到尾閱讀完畢。,B1
貢品,指品質上等的物品。,B1
殘渣,剩餘且無用的渣滓。,B1
一系列,指稱有組織、有系統或相關聯的一連串事物。,B1
聚光燈,一種裝有凸透鏡，可調節光束焦點與亮度，多用於舞臺及攝影的集中照明燈具。,B1
密封,嚴密地封閉。,B1
機,時機、際會。,B1
機,重要的、祕密的。,B1
舍,放棄、放下。,B1
舍,謙稱自己的住所。,B1
舍,飼養牲畜的地方。,B1
舍,住宿、居住。,B1
舍,對人謙稱自己卑幼的親屬。,B1
調製,調配材料，製成食物或藥品。,B1
斥,責備、指責。,B1
房產,房屋及其附屬的土地產業。,B1
勤,盡心盡力地做。,B1
勤,職務、工作。,B1
抿,合上嘴脣,B1
禁地,禁止一般人進入的區域。,B1
航,船隻或飛機等的運行。,B1
盲腸炎,闌尾炎的俗稱。,B1
的是,確實是,B1
他鄉,家鄉以外的地方。,B1
相,彼此，強調雙方比較後的差異。,B1
相,審視、察看。,B1
咬牙,形容極為憤怒。,B1
凝聚力,泛指團體成員間團結一致的向心力。,B1
幻,虛假、不真實的。,B1
母體,孕育幼兒的人或雌性動物的身體。,B1
輕巧,輕鬆容易。,B1
回來,稍待、等一會兒。,B1
力度,力量的程度。,B1
禦寒,抵禦寒冷。,B1
生命力,維持生命活動或發展的能力。,B1
釀,利用發酵方法製造。,B1
裝訂,將散頁的書籍或字畫裝配訂合成冊。,B1
志同道合,志趣與理想一致。,B1
武師,精通武術的人的尊稱。,B1
校,計算。,B1
校,軍官職稱，分上校、中校、少校三級。,B1
勞駕,煩請別人做事的客套話。,B1
河堤,沿河修築，用以防止水患的人工高岸。,B1
沉甸甸,形容心情沉重。,B1
器,指人的才能或能力。,B1
器,生物體的器官。,B1
正宗,指正統、道地，非仿冒或變質的。,B1
宮,房屋或住宅。,B1
宮,祭祀神明或祖先的場所。,B1
遊走,漫遊行走。,B1
短視,缺乏遠見，目光短淺。,B1
娛,快樂、歡樂。,B1
咎,過失。,B1
重犯,犯重罪的人。,B1
電路,由電源、導線、開關與電器組成的電流通路，用以供應電能。,B1
低窪,地勢凹陷，低於四周的地方。,B1
孤身,孤單一人。,B1
指向,指點的方向。,B1
秀才,書生的通稱。,B1
珍品,珍貴的物品。,B1
師門,師長的門下。,B1
隕石,太空墜落至星球表面的石塊或鐵塊。,B1
招聘,招攬並聘請人員。,B1
歸案,逮捕逃犯並進行審理。,B1
後方,遠離戰火的地區，相對於前線而言。,B1
紮,纏繞、綑綁。,B1
提交,提出、送交相關文件或資料。,B1
圓柱體,由兩個平行的圓形底面與一個側面所構成的幾何立體。,B1
一輪,指十二年為一循環的周期。,B1
毫不在意,一點都不放在心上。,B1
兩岸,特指臺灣海峽兩側的臺灣與中國大陸。,B1
徐徐,緩慢、不急迫的樣子。,B1
一撥,一組、一隊。,B1
出的,形容動作快速或突然。,B1
鍊,訓練、磨練。,B1
校對,根據原稿檢查並訂正排印或繕寫錯誤。,B1
博得,取得、獲得。,B1
養殖,飼養水產動植物。,B1
魯,山東省的簡稱。,B1
化石,地層中由生物遺骸或遺跡經化石化作用形成的物體，可用於鑑定地層年代及研究生物演化。,B1
慶功宴,為慶祝成功或表彰功績所舉行的宴會。,B1
童,姓。,B1
型,典範、法式。,B1
微量,極少的數量。,B1
正本,書籍或文件的原本，相對於副本而言。,B1
橘,芸香科小喬木或灌木。秋季結扁圓形果實，果皮紅黃色，味甘酸可食，亦可入藥。,B1
授,傳授學問、技藝。,B1
函,書信、信件。,B1
宅,安住、居住。,B1
開演,開始表演。,B1
獄,監牢。,B1
亂竄,到處亂跑或竄動。,B1
調教,指導與教育。,B1
遺跡,前人留下的建築或遺物。,B1
叛徒,背叛國家或團體的人。,B1
指揮官,軍隊中擁有指揮權的長官。,B1
經文,經書中的文句。,B1
經文,宗教典籍中的文詞。,B1
論壇,供公眾發表意見、進行討論的平臺或場所。,B1
適量,數量恰當。,B1
暑氣,盛夏的熱氣。,B1
朝鮮,國名。位於朝鮮半島，現分為南韓與北韓。現多指北韓（朝鮮民主主義人民共和國）。,B1
接頭,接洽、聯繫。,B1
儘量,達到最大限度。,B1
潛,深藏、隱藏。,B1
潛,隱藏的。,B1
潛,祕密的、暗中的。,B1
服役,服兵役。,B1
帝,天神，宇宙的主宰。,B1
族,同姓的人。,B1
族,人種的類別。,B1
換句話說,以另一種方式表達，用以補充說明或強調觀點。,B1
年會,社會團體每年舉行一次的例行集會。,B1
彙報,綜合資料做成的報告。,B1
妥,穩當、周全。,B1
妥,適宜、合適。,B1
妥,安穩。,B1
攙,扶持、牽挽。,B1
利弊,利益與弊病。,B1
一眼,用於井、泉、洞、窟的量詞。,B1
馳,車馬疾行,B1
掌,量詞，計算武術招數。,B1
掌,管理、主持。,B1
向前,指以前或先前。,B1
岩,構成地殼的石質，多為礦物的集合體。,B1
匯率,一國貨幣兌換另一國貨幣的比率。,B1
堤,修築堤防。,B1
合宜,適合、恰當，指事物與情境相符。,B1
終年,人去世時的年齡。,B1
巨浪,巨大的波浪。,B1
欺,詐騙。,B1
鮮豔,色彩鮮明亮麗。,B1
華,美麗有光彩的,B1
華,頭髮花白,B1
華,參見「華山」條,B1
驚,馬受驚而失控。,B1
翻新,將舊物拆解重製，透過加工修復其外觀或性能。,B1
共度,共同度過。,B1
攀登,手抓住東西向上爬，亦作「攀躋」。,B1
海上,上海市的別稱。,B1
鷹,鷲鷹目猛禽類的通稱。體型大、嘴鉤曲、爪銳利，飛行疾速，擅捕食小動物。,B1
腸,指心意、思緒或情感。,B1
一時之間,極短的時間。,B1
市井,市集或街道。,B1
迎,朝著；向著。,B1
葉片,植物葉子扁平的部分，由葉基、葉緣、葉尖組成。,B1
不祥,不吉利,B1
投擲,拋擲、投送。,B1
老小,年老體弱者。,B1
老小,指家屬、眷屬。,B1
輕輕,輕而易舉，不困難。,B1
濁,混亂、不條理。,B1
濁,聲音低沉粗重。,B1
故土,故鄉、原籍或祖國。,B1
規畫,計劃、謀劃。,B1
孔丘,人名。即孔子，春秋魯國人。儒家創始人，開平民教育先河，被後世尊稱為「至聖先師」。,B1
門下,拜某人為師，成為其門徒。,B1
睦,和氣的。,B1
睦,和順。,B1
肆,市集、店鋪。,B1
用詞,使用詞語。,B1
用詞,所使用的詞語。,B1
衷,心意、心事。,B1
則是,只是。,B1
航程,船隻或飛機航行的路程。,B1
險些,幾乎、差一點。,B1
考官,考試時負責出題、監考及閱卷的官員或人員。,B1
館長,圖書館、博物館或美術館等機構的最高負責人。,B1
作法,寫作文章的技巧或體裁。,B1
祖輩,祖先、前輩。,B1
對勁,合適、符合。,B1
不忍,無法忍受、不能容忍。,B1
明朝,明天早晨。,B1
明朝,明日、隔天。,B1
妨,「何妨」的又音。,B1
禮讓,守禮而不與人爭奪。,B1
施壓,對人或事物施加壓力。,B1
唐,朝代名，指帝堯時代或唐朝、後唐、南唐等朝代。,B1
唐,用於詞彙「荒唐」，指不合情理。,B1
唐,用於詞彙「唐突」，指冒犯或莽撞。,B1
邊地,邊遠或靠近邊界的地區。,B1
容不下,無法包容或容忍。,B1
壁,指事物的邊緣或側面。,B1
全天候,全天二十四小時不間斷。,B1
悟,領悟、覺醒、明白。,B1
東家,傭工對僱主的稱呼。,B1
東家,宴會的發起人或主人。,B1
嘈,喧鬧、繁雜。,B1
收回,取消、撤銷。,B1
茅廬,草房、簡陋的房屋。,B1
騰飛,形容快速進步、發展。,B1
蒸發,液體表面分子轉化為氣體的現象。,B1
藝文,泛指藝術與文學。,B1
一來,略作動作或行事。,B1
品類,物品的種類。,B1
地殼,地球內部的最表層，由堅硬的岩石組成，分為大陸地殼與海洋地殼。,B1
接駁,連接載運。,B1
敵後,敵人的後方陣地或控制區。,B1
償,歸還欠債或原物。,B1
償,付出的代價或報酬。,B1
照應,照料、照顧。,B1
盾牌,用來推托或掩飾的藉口。,B1
頭目,頭部與眼睛。,B1
頭目,一群人中的領導人。,B1
電纜,由兩條以上導線組成，外覆絕緣層與保護層，用於傳輸電力或電訊的纜線。,B1
多言,多嘴、愛說閒話。,B1
衰,減退，由強盛轉為微弱。,B1
座談會,就特定議題召集相關人員交換意見的會議。,B1
陣地,軍隊作戰時據守並築有工事的地區。,B1
木星,太陽系中距離太陽第五近、體積最大的行星，屬類木行星，有行星環與多顆衛星。,B1
獨,僅、但、唯、只。,B1
亡者,死亡的人,B1
放在心上,牢記在心，表示十分重視或在意。,B1
秉,用手執握。,B1
手筆,親手書寫。,B1
門禁,進出門戶的限制措施。,B1
油綠,形容顏色深綠而有光澤。,B1
不見,不願見面,B1
務,致力從事。,B1
務,追求、謀取。,B1
微微,隱約。,B1
粗壯,形容物體粗大且結實。,B1
造,建設、建築。,B1
造,創建、創製。,B1
造,開始。,B1
災情,災難發生後所造成的損害情形。,B1
跳動,心臟搏動。,B1
商,姓氏。,B1
市集,指人口聚集地或商業中心。,B1
闊步,大步邁進地行走。,B1
閃躲,避開或躲避，以免被擊中或接觸。,B1
況,情形、狀態。,B1
況,表示更進一層的語氣，如「何況」、「況且」。,B1
況,情形、狀態。,B1
況,表示更進一層的語氣，如「何況」、「況且」。,B1
俠客,古時身懷武藝，見義勇為、捨己助人的人。,B1
居高,位居高處。,B1
江戶,日本首都東京的舊稱。,B1
應,表示推測，相當於「想來是」。,B1
應,允許、承諾。,B1
身家,指個人及家庭。,B1
予,第一人稱代詞，指我。,B1
人力,指具備工作能力並參與經濟活動的人口。,B1
震,動盪、搖晃。,B1
拈來,用手指拿取物品。,B1
諸子,眾兒、子弟。,B1
諸子,諸君、各位。,B1
謬誤,錯誤。,B1
敵,抵擋、抵抗。,B1
敵,敵對的，因利害衝突而不相容的。,B1
思量,考慮、衡量。,B1
卜,預料、事先推斷。,B1
卜,選擇。,B1
限,門檻。,B1
限,限制、約束。,B1
肩,擔負、承擔。,B1
浸,滲透。,B1
浸,漸漸、逐漸。,B1
截斷,切斷、割斷。,B1
恰似,正如、就好像。,B1
逐,驅逐、趕走,B1
逐,追求、追尋,B1
序,排列的先後次第。,B1
序,開頭的、開端的。,B1
卯,地支的第四位。,B1
卯,時辰名，約當清晨五點至七點。,B1
救助,救援幫助。,B1
房舍,房屋、房舍。,B1
依,倚靠、倚託。,B1
依,聽從、順從。,B1
族人,同宗族的人。,B1
機房,安置電腦、伺服器或相關機電設備的室內空間。,B1
牙,象牙的簡稱。,B1
牙,咬或啃。,B1
器皿,盛裝物品的器具。,B1
空空如也,一無所有。,B1
鐘,金屬製的打擊樂器，有圓形、合瓦形等形制。,B1
創,傷口、傷處。,B1
姐妹,輩分相同或身分地位相近的婦女。,B1
絲絲,形容事物極細或極小。,B1
熏,煙氣侵襲。,B1
熏,窒息或中毒。,B1
刃,泛稱具有鋒刃的兵器。,B1
僧,和尚，出家修行的人。,B1
竿,竹子的莖。可截取供使用。,B1
影評,對電影的主題、劇情、演技及拍攝等各面向所作的評論。,B1
軍民,軍隊與民眾。,B1
值,數值、數量的簡稱。,B1
值,輪流擔任職務或執行勤務。,B1
荒,廢棄。,B1
荒,邊遠之地。,B1
荒,災荒，農作物歉收的年份。,B1
棺木,裝殮屍體的棺材。,B1
波濤洶湧,波浪巨大。,B1
人物,指具備品格或才幹的傑出人才。,B1
複姓,由兩個或以上漢字組成的姓氏，如諸葛、司馬等。亦作「覆姓」。,B1
細細,輕微的樣子。,B1
印記,事後留下的痕跡或標記。,B1
葬,掩埋屍體。,B1
辭,敘述或說明的語言文字。,B1
辭,告知。,B1
辭,推卻、不接受。,B1
漁,與捕魚相關的。,B1
湧入,大量湧入或湧出。,B1
睦鄰,與鄰居和睦相處。,B1
不均,不均衡，指分量或分配不平均。,B1
凝,液體變固體或氣體變液體。,B1
驅,奔走。,B1
驅,驅趕牲畜。,B1
驅,逼使、迫使。,B1
佛像,指佛、菩薩、羅漢及明王等宗教造像，形式包含雕塑、鑄造、繪畫或刺繡等。,B1
防,堤防、壩。,B1
防,防範、戒備的事物。,B1
嬌,柔美可愛的姿態。,B1
鏟,削平、挖除。,B1
鏟,除去、消滅。,B1
惡果,壞的結果或下場。,B1
家裡的,對妻子的俗稱。,B1
家裡的,丈夫。,B1
家常便飯,比喻常見或平常的事物。,B1
管線,輸送水、氣、油等物質的管道及傳輸電力的電線電纜。,B1
呼吸道,人或高等動物呼吸空氣的通道，包含鼻腔、咽喉、氣管及支氣管。,B1
脈,血統或傳承的支系。,B1
脈,心臟跳動引起血管的搏動。,B1
偏心,偏袒一方，對某一方存私心。,B1
屈,委屈的心意。,B1
屈,降服、折服。,B1
屈,冤枉。,B1
呼聲,比喻群眾的意見或要求。,B1
富,量多、豐富。,B1
富,財產、財物。,B1
虛設,空設，無實質作用。,B1
舊書,古籍或年代久遠的書。,B1
天候,指特定時間與地區的大氣物理狀態，如氣溫、氣壓及降水等。,B1
玉石,珍貴美麗的石頭。,B1
季,兄弟排行中最小的。,B1
季,特定的時期。,B1
棄,拋棄、捨去。,B1
傀儡,木偶戲中受人操縱的木偶。,B1
隅,角落。,B1
相逢,相遇。,B1
身上,自身、本身。,B1
